272037,-0.0805,-20
272040,-0.0805,-20
272043,-0.0801,-20
272046,-0.0806,-20
272049,-0.0810,-20
272052,-0.0804,-20
272055,-0.0805,-20
272058,-0.0806,-20
272061,-0.0805,-20
272075,-0.0804,-20
272078,-0.0805,-20
272081,-0.0808,-20
272084,-0.0813,-20
272087,-0.0805,-20
272090,-0.0809,-20
272093,-0.0804,-20
272096,-0.0805,-20
272099,-0.0806,-20
272102,-0.0807,-20
272105,-0.0800,-20
272108,-0.0805,-20
272111,-0.0816,-20
272114,-0.0809,-20
272126,-0.0805,-20
272130,-0.0809,-20
272133,-0.0809,-20
272136,-0.0805,-20
272139,-0.0806,-20
272142,-0.0803,-20
272145,-0.0804,-20
272148,-0.0803,-20
272151,-0.0805,-20
272154,-0.0809,-20
272157,-0.0845,-21
272160,-0.0805,-20
272163,-0.0805,-20
272177,-0.0808,-20
272180,-0.0806,-20
272183,-0.0801,-20
272186,-0.0808,-20
272189,-0.0804,-20
272192,-0.0805,-20
272195,-0.0808,-20
272198,-0.0804,-20
272201,-0.0808,-20
272204,-0.0809,-20
272207,-0.0809,-20
272210,-0.0806,-20
272213,-0.0805,-20
272216,-0.0808,-20
272230,-0.0806,-20
272233,-0.0807,-20
272236,-0.0813,-20
272239,-0.0798,-20
272242,-0.0808,-20
272245,-0.0805,-20
272248,-0.0807,-20
272251,-0.0808,-20
272254,-0.0803,-20
272257,-0.0807,-20
272260,-0.0806,-20
272263,-0.0805,-20
272266,-0.0807,-20
272269,-0.0801,-20
272283,-0.0809,-20
272286,-0.0805,-20
272289,-0.0807,-20
272292,-0.0808,-20
272295,-0.0810,-20
272298,-0.0805,-20
272301,-0.0805,-20
272304,-0.0803,-20
272307,-0.0805,-20
272310,-0.0806,-20
272313,-0.0807,-20
272316,-0.0803,-20
272319,-0.0805,-20
272322,-0.0808,-20
272334,-0.0806,-20
272338,-0.0815,-20
272341,-0.0804,-20
272344,-0.0805,-20
272347,-0.0803,-20
272350,-0.0802,-20
272353,-0.0805,-20
272356,-0.0799,-20
272359,-0.0807,-20
272362,-0.0804,-20
272365,-0.0809,-20
272368,-0.0807,-20
272371,-0.0806,-20
272385,-0.0807,-20
272388,-0.0805,-20
272391,-0.0808,-20
272394,-0.0806,-20
272397,-0.0808,-20
272400,-0.0804,-20
272403,-0.0800,-20
272406,-0.0804,-20
272409,-0.0808,-20
272412,-0.0803,-20
272415,-0.0806,-20
272418,-0.0807,-20
272421,-0.0811,-20
272424,-0.0805,-20
272438,-0.0805,-20
272441,-0.0807,-20
272444,-0.0808,-20
272447,-0.0804,-20
272450,-0.0804,-20
272453,-0.0804,-20
272456,-0.0805,-20
272459,-0.0804,-20
272462,-0.0805,-20
272465,-0.0808,-20
272468,-0.0805,-20
272471,-0.0801,-20
272474,-0.0804,-20
272477,-0.0803,-20
272491,-0.0808,-20
272494,-0.0805,-20
272497,-0.0809,-20
272500,-0.0801,-20
272503,-0.0809,-20
272506,-0.0808,-20
272509,-0.0804,-20
272512,-0.0808,-20
272515,-0.0808,-20
272518,-0.0805,-20
272521,-0.0801,-20
272524,-0.0799,-20
272527,-0.0807,-20
272530,-0.0804,-20
272544,-0.0813,-20
272547,-0.0808,-20
272550,-0.0809,-20
272553,-0.0803,-20
272556,-0.0805,-20
272559,-0.0806,-20
272562,-0.0801,-20
272565,-0.0808,-20
272568,-0.0804,-20
272571,-0.0804,-20
272574,-0.0805,-20
272577,-0.0816,-20
272580,-0.0801,-20
272583,-0.0811,-20
272595,-0.0808,-20
272599,-0.0806,-20
272602,-0.0801,-20
272605,-0.0805,-20
272608,-0.0804,-20
272611,-0.0809,-20
272614,-0.0806,-20
272617,-0.0798,-20
272620,-0.0807,-20
272623,-0.0805,-20
272626,-0.0806,-20
272629,-0.0812,-20
272632,-0.0807,-20
272646,-0.0808,-20
272649,-0.0802,-20
272652,-0.0804,-20
272655,-0.0811,-20
272658,-0.0808,-20
272661,-0.0804,-20
272664,-0.0800,-20
272667,-0.0806,-20
272670,-0.0804,-20
272673,-0.0804,-20
272676,-0.0804,-20
272679,-0.0801,-20
272682,-0.0805,-20
272685,-0.0812,-20
272697,-0.0804,-20
272701,-0.0805,-20
272704,-0.0804,-20
272707,-0.0806,-20
272710,-0.0802,-20
272713,-0.0807,-20
272716,-0.0807,-20
272719,-0.0806,-20
272722,-0.0799,-20
272725,-0.0806,-20
272728,-0.0808,-20
272731,-0.0813,-20
272734,-0.0808,-20
272748,-0.0804,-20
272751,-0.0805,-20
272754,-0.0809,-20
272757,-0.0807,-20
272760,-0.0808,-20
272763,-0.0805,-20
272766,-0.0806,-20
272769,-0.0808,-20
272772,-0.0807,-20
272775,-0.0809,-20
272778,-0.0804,-20
272781,-0.0805,-20
272784,-0.0804,-20
272787,-0.0809,-20
272799,-0.0803,-20
272803,-0.0805,-20
272806,-0.0805,-20
272809,-0.0805,-20
272812,-0.0805,-20
272815,-0.0809,-20
272818,-0.0808,-20
272821,-0.0805,-20
272824,-0.0804,-20
272827,-0.0804,-20
272830,-0.0802,-20
272833,-0.0811,-20
272836,-0.0805,-20
272850,-0.0803,-20
272853,-0.0804,-20
272856,-0.0806,-20
272859,-0.0804,-20
272862,-0.0803,-20
272865,-0.0809,-20
272868,-0.0802,-20
272871,-0.0803,-20
272874,-0.0802,-20
272877,-0.0804,-20
272880,-0.0805,-20
272883,-0.0808,-20
272886,-0.0806,-20
272889,-0.0802,-20
272903,-0.0805,-20
272906,-0.0809,-20
272909,-0.0804,-20
272912,-0.0805,-20
272915,-0.0808,-20
272918,-0.0805,-20
272921,-0.0807,-20
272924,-0.0804,-20
272927,-0.0811,-20
272930,-0.0808,-20
272933,-0.0801,-20
272936,-0.0809,-20
272939,-0.0798,-20
272942,-0.0807,-20
272956,-0.0805,-20
272959,-0.0800,-20
272962,-0.0807,-20
272965,-0.0808,-20
272968,-0.0814,-20
272971,-0.0811,-20
272974,-0.0808,-20
272977,-0.0808,-20
272980,-0.0805,-20
272983,-0.0808,-20
272986,-0.0807,-20
272989,-0.0808,-20
272992,-0.0808,-20
272995,-0.0807,-20
273009,-0.0811,-20
273012,-0.0811,-20
273015,-0.0808,-20
273018,-0.0807,-20
273021,-0.0805,-20
273024,-0.0806,-20
273027,-0.0811,-20
273030,-0.0805,-20
273033,-0.0807,-20
273036,-0.0807,-20
273039,-0.0807,-20
273042,-0.0806,-20
273045,-0.0803,-20
273048,-0.0806,-20
273062,-0.0803,-20
273065,-0.0805,-20
273068,-0.0804,-20
273071,-0.0806,-20
273074,-0.0807,-20
273077,-0.0806,-20
273080,-0.0803,-20
273083,-0.0808,-20
273086,-0.0805,-20
273089,-0.0805,-20
273092,-0.0805,-20
273095,-0.0811,-20
273098,-0.0809,-20
273101,-0.0801,-20
273115,-0.0805,-20
273118,-0.0814,-20
273121,-0.0803,-20
273124,-0.0804,-20
273127,-0.0805,-20
273130,-0.0815,-20
273133,-0.0805,-20
273136,-0.0806,-20
273139,-0.0806,-20
273142,-0.0807,-20
273145,-0.0806,-20
273148,-0.0805,-20
273151,-0.0807,-20
273154,-0.0804,-20
273168,-0.0806,-20
273171,-0.0805,-20
273174,-0.0801,-20
273177,-0.0805,-20
273180,-0.0809,-20
273183,-0.0805,-20
273186,-0.0808,-20
273189,-0.0807,-20
273192,-0.0798,-20
273195,-0.0804,-20
273198,-0.0808,-20
273201,-0.0806,-20
273204,-0.0807,-20
273207,-0.0800,-20
273221,-0.0804,-20
273224,-0.0799,-20
273227,-0.0813,-20
273230,-0.0810,-20
273233,-0.0803,-20
273236,-0.0803,-20
273239,-0.0804,-20
273242,-0.0802,-20
273245,-0.0805,-20
273248,-0.0808,-20
273251,-0.0803,-20
273254,-0.0804,-20
273257,-0.0807,-20
273260,-0.0805,-20
273274,-0.0807,-20
273277,-0.0805,-20
273280,-0.0808,-20
273283,-0.0808,-20
273286,-0.0808,-20
273289,-0.0802,-20
273292,-0.0807,-20
273295,-0.0811,-20
273298,-0.0802,-20
273301,-0.0807,-20
273304,-0.0804,-20
273307,-0.0801,-20
273310,-0.0809,-20
273313,-0.0808,-20
273325,-0.0801,-20
273329,-0.0806,-20
273332,-0.0814,-20
273335,-0.0810,-20
273338,-0.0807,-20
273341,-0.0805,-20
273344,-0.0810,-20
273347,-0.0804,-20
273350,-0.0801,-20
273353,-0.0816,-20
273356,-0.0806,-20
273359,-0.0804,-20
273362,-0.0764,-19
273376,-0.0811,-20
273379,-0.0813,-20
273382,-0.0801,-20
273385,-0.0806,-20
273388,-0.0809,-20
273391,-0.0809,-20
273394,-0.0803,-20
273397,-0.0810,-20
273400,-0.0809,-20
273403,-0.0807,-20
273406,-0.0796,-20
273409,-0.0810,-20
273412,-0.0808,-20
273415,-0.0805,-20
273427,-0.0803,-20
273431,-0.0806,-20
273434,-0.0806,-20
273437,-0.0807,-20
273440,-0.0809,-20
273443,-0.0812,-20
273446,-0.0809,-20
273449,-0.0805,-20
273452,-0.0806,-20
273455,-0.0813,-20
273458,-0.0814,-20
273461,-0.0809,-20
273464,-0.0807,-20
273478,-0.0805,-20
273481,-0.0812,-20
273484,-0.0812,-20
273487,-0.0800,-20
273490,-0.0804,-20
273493,-0.0805,-20
273496,-0.0811,-20
273499,-0.0812,-20
273502,-0.0804,-20
273505,-0.0804,-20
273508,-0.0805,-20
273511,-0.0805,-20
273514,-0.0810,-20
273517,-0.0809,-20
273529,-0.0803,-20
273533,-0.0800,-20
273536,-0.0805,-20
273539,-0.0805,-20
273542,-0.0807,-20
273545,-0.0808,-20
273548,-0.0804,-20
273551,-0.0804,-20
273554,-0.0808,-20
273557,-0.0806,-20
273560,-0.0816,-20
273563,-0.0807,-20
273566,-0.0801,-20
273580,-0.0801,-20
273583,-0.0808,-20
273586,-0.0800,-20
273589,-0.0807,-20
273592,-0.0805,-20
273595,-0.0803,-20
273598,-0.0810,-20
273601,-0.0813,-20
273604,-0.0805,-20
273607,-0.0804,-20
273610,-0.0803,-20
273613,-0.0804,-20
273616,-0.0807,-20
273619,-0.0809,-20
273631,-0.0800,-20
273635,-0.0805,-20
273638,-0.0808,-20
273641,-0.0803,-20
273644,-0.0808,-20
273647,-0.0810,-20
273650,-0.0808,-20
273653,-0.0806,-20
273656,-0.0809,-20
273659,-0.0810,-20
273662,-0.0810,-20
273665,-0.0807,-20
273668,-0.0804,-20
273682,-0.0801,-20
273685,-0.0809,-20
273688,-0.0807,-20
273691,-0.0805,-20
273694,-0.0802,-20
273697,-0.0806,-20
273700,-0.0804,-20
273703,-0.0811,-20
273706,-0.0806,-20
273709,-0.0805,-20
273712,-0.0807,-20
273715,-0.0805,-20
273718,-0.0808,-20
273721,-0.0804,-20
273733,-0.0804,-20
273737,-0.0805,-20
273740,-0.0804,-20
273743,-0.0805,-20
273746,-0.0811,-20
273749,-0.0805,-20
273752,-0.0808,-20
273755,-0.0806,-20
273758,-0.0807,-20
273761,-0.0813,-20
273764,-0.0806,-20
273767,-0.0808,-20
273770,-0.0804,-20
273784,-0.0803,-20
273787,-0.0810,-20
273790,-0.0804,-20
273793,-0.0804,-20
273796,-0.0808,-20
273799,-0.0805,-20
273802,-0.0808,-20
273805,-0.0809,-20
273808,-0.0804,-20
273811,-0.0807,-20
273814,-0.0808,-20
273817,-0.0807,-20
273820,-0.0802,-20
273823,-0.0812,-20
273835,-0.0806,-20
273839,-0.0805,-20
273842,-0.0804,-20
273845,-0.0812,-20
273848,-0.0806,-20
273851,-0.0806,-20
273854,-0.0803,-20
273857,-0.0804,-20
273860,-0.0811,-20
273863,-0.0805,-20
273866,-0.0810,-20
273869,-0.0809,-20
273872,-0.0807,-20
273886,-0.0816,-20
273889,-0.0809,-20
273892,-0.0806,-20
273895,-0.0807,-20
273898,-0.0837,-21
273901,-0.0805,-20
273904,-0.0805,-20
273907,-0.0809,-20
273910,-0.0804,-20
273913,-0.0808,-20
273916,-0.0805,-20
273919,-0.0805,-20
273922,-0.0806,-20
273925,-0.0810,-20
273939,-0.0804,-20
273942,-0.0798,-20
273945,-0.0804,-20
273948,-0.0804,-20
273951,-0.0804,-20
273954,-0.0812,-20
273957,-0.0806,-20
273960,-0.0803,-20
273963,-0.0808,-20
273966,-0.0806,-20
273969,-0.0808,-20
273972,-0.0804,-20
273975,-0.0808,-20
273978,-0.0811,-20
273992,-0.0804,-20
273995,-0.0808,-20
273998,-0.0804,-20
274001,-0.0808,-20
274004,-0.0809,-20
274007,-0.0809,-20
274010,-0.0803,-20
274013,-0.0806,-20
274016,-0.0804,-20
274019,-0.0810,-20
274022,-0.0007,0
274025,-0.0009,0
274028,-0.0007,0
274031,-0.0004,0
274034,-0.0004,0
274037,-0.0005,0
274049,-0.0008,0
274053,-0.0006,0
274056,-0.0006,0
274059,-0.0005,0
274062,-0.0011,0
274065,-0.0004,0
274068,-0.0005,0
274071,-0.0011,0
274074,-0.0008,0
274077,0.0001,0
274080,-0.0004,0
274083,-0.0010,0
274086,-0.0011,0
274089,-0.0006,0
274092,-0.0005,0
274095,-0.0005,0
274098,-0.0005,0
274101,-0.0005,0
274113,-0.0006,0
274117,-0.0008,0
274120,0.0015,0
274123,-0.0005,0
274126,-0.0004,0
274129,-0.0004,0
274132,-0.0004,0
274135,-0.0004,0
274138,-0.0003,0
274141,-0.0007,0
274144,-0.0010,0
274147,-0.0004,0
274150,-0.0004,0
274153,-0.0005,0
274156,-0.0004,0
274159,-0.0006,0
274162,-0.0007,0
274174,-0.0012,0
274178,-0.0011,0
274181,-0.0006,0
274184,0.0002,0
274187,-0.0011,0
274190,-0.0007,0
274193,-0.0005,0
274196,-0.0006,0
274199,-0.0007,0
274202,-0.0008,0
274205,-0.0005,0
274208,-0.0008,0
274211,-0.0005,0
274214,-0.0000,0
274217,-0.0005,0
274220,-0.0003,0
274223,-0.0008,0
274226,-0.0011,0
274240,-0.0005,0
274243,-0.0001,0
274246,-0.0004,0
274249,-0.0013,0
274252,-0.0000,0
274255,-0.0003,0
274258,0.0005,0
274261,-0.0005,0
274264,-0.0008,0
274267,-0.0008,0
274270,-0.0008,0
274273,-0.0011,0
274276,0.0004,0
274279,-0.0008,0
274282,-0.0012,0
274285,-0.0000,0
274288,-0.0009,0
274291,-0.0005,0
274294,-0.0008,0
274297,-0.0007,0
274311,-0.0005,0
274314,-0.0007,0
274317,-0.0007,0
274320,-0.0009,0
274323,-0.0004,0
274326,-0.0010,0
274329,-0.0005,0
274332,-0.0004,0
274335,-0.0005,0
274338,-0.0006,0
274341,-0.0007,0
274344,-0.0003,0
274347,-0.0005,0
274350,-0.0005,0
274353,-0.0014,0
274356,-0.0009,0
274359,-0.0003,0
274362,-0.0003,0
274365,-0.0001,0
274379,-0.0005,0
274382,-0.0005,0
274385,-0.0004,0
274388,-0.0004,0
274391,-0.0003,0
274394,-0.0006,0
274397,-0.0004,0
274400,-0.0008,0
274403,-0.0004,0
274406,-0.0013,0
274409,-0.0008,0
274412,-0.0004,0
274415,-0.0004,0
274418,-0.0012,0
274421,-0.0018,0
274424,-0.0007,0
274427,-0.0005,0
274430,-0.0006,0
274433,-0.0006,0
274447,-0.0009,0
274450,-0.0005,0
274453,-0.0005,0
274456,-0.0008,0
274459,-0.0007,0
274462,-0.0008,0
274465,-0.0019,0
274468,-0.0008,0
274471,-0.0008,0
274474,-0.0008,0
274477,-0.0008,0
274480,-0.0009,0
274483,-0.0007,0
274486,-0.0004,0
274489,-0.0008,0
274492,-0.0008,0
274495,-0.0010,0
274498,-0.0008,0
274501,-0.0009,0
274515,-0.0011,0
274518,-0.0006,0
274521,-0.0008,0
274524,-0.0013,0
274527,-0.0008,0
274530,-0.0012,0
274533,-0.0011,0
274536,-0.0014,0
274539,-0.0006,0
274542,-0.0014,0
274545,-0.0006,0
274548,-0.0011,0
274551,-0.0006,0
274554,-0.0007,0
274557,-0.0003,0
274560,-0.0011,0
274563,-0.0011,0
274566,-0.0001,0
274569,-0.0004,0
274583,-0.0005,0
274586,0.0004,0
274589,-0.0005,0
274592,-0.0000,0
274595,-0.0010,0
274598,-0.0004,0
274601,-0.0010,0
274604,-0.0008,0
274607,-0.0009,0
274610,-0.0010,0
274613,-0.0007,0
274616,-0.0010,0
274619,-0.0008,0
274622,-0.0002,0
274625,-0.0005,0
274628,-0.0003,0
274631,-0.0005,0
274634,-0.0010,0
274637,-0.0010,0
274640,-0.0005,0
274652,0.0001,0
274656,-0.0007,0
274659,-0.0004,0
274662,-0.0003,0
274665,-0.0008,0
274668,-0.0005,0
274671,-0.0003,0
274674,-0.0005,0
274677,-0.0009,0
274680,-0.0004,0
274683,-0.0005,0
274686,-0.0014,0
274689,-0.0010,0
274692,-0.0009,0
274695,-0.0008,0
274698,-0.0010,0
274701,-0.0009,0
274713,-0.0006,0
274717,-0.0004,0
274720,-0.0006,0
274723,-0.0005,0
274726,0.0001,0
274729,-0.0002,0
274732,-0.0006,0
274735,-0.0006,0
274738,-0.0008,0
274741,-0.0010,0
274744,-0.0008,0
274747,-0.0004,0
274750,-0.0009,0
274753,-0.0007,0
274756,-0.0008,0
274759,-0.0006,0
274762,-0.0011,0
274765,-0.0006,0
274779,-0.0004,0
274782,-0.0011,0
274785,-0.0008,0
274788,-0.0005,0
274791,-0.0005,0
274794,-0.0006,0
274797,-0.0008,0
274800,-0.0005,0
274803,-0.0006,0
274806,-0.0008,0
274809,-0.0002,0
274812,-0.0006,0
274815,-0.0009,0
274818,-0.0006,0
274821,-0.0003,0
274824,-0.0010,0
274827,-0.0011,0
274830,-0.0005,0
274833,-0.0008,0
274847,-0.0007,0
274850,-0.0006,0
274853,-0.0007,0
274856,-0.0004,0
274859,-0.0001,0
274862,-0.0005,0
274865,-0.0004,0
274868,-0.0012,0
274871,-0.0006,0
274874,-0.0005,0
274877,0.0011,0
274880,-0.0005,0
274883,-0.0005,0
274886,-0.0006,0
274889,-0.0005,0
274892,-0.0007,0
274895,-0.0007,0
274898,-0.0001,0
274901,-0.0010,0
274904,-0.0004,0
274918,-0.0004,0
274921,-0.0004,0
274924,-0.0001,0
274927,-0.0006,0
274930,-0.0006,0
274933,-0.0003,0
274936,-0.0005,0
274939,-0.0004,0
274942,-0.0008,0
274945,-0.0007,0
274948,-0.0005,0
274951,0.0107,2
274954,-0.0006,0
274957,-0.0004,0
274960,-0.0009,0
274963,-0.0010,0
274966,-0.0005,0
274969,-0.0006,0
274972,-0.0006,0
274975,-0.0007,0
274987,-0.0004,0
274991,-0.0006,0
274994,-0.0005,0
274997,-0.0008,0
275000,-0.0005,0
275003,-0.0004,0
275006,-0.0004,0
275009,-0.0009,0
275012,0.0002,0
275015,-0.0011,0
275018,-0.0005,0
275021,-0.0005,0
275024,-0.0008,0
275027,-0.0005,0
275030,-0.0009,0
275033,-0.0011,0
275036,-0.0007,0
275048,-0.0006,0
275052,-0.0007,0
275055,-0.0008,0
275058,-0.0010,0
275061,-0.0004,0
275064,-0.0004,0
275067,-0.0006,0
275070,-0.0008,0
275073,-0.0005,0
275076,-0.0005,0
275079,-0.0008,0
275082,-0.0009,0
275085,-0.0006,0
275088,-0.0004,0
275091,-0.0009,0
275094,-0.0004,0
275097,-0.0003,0
275100,-0.0008,0
275112,-0.0009,0
275116,-0.0004,0
275119,-0.0008,0
275122,-0.0005,0
275125,0.0048,1
275128,-0.0010,0
275131,-0.0000,0
275134,-0.0007,0
275137,-0.0001,0
275140,-0.0030,0
275143,-0.0004,0
275146,-0.0004,0
275149,-0.0009,0
275152,-0.0001,0
275155,-0.0007,0
275158,-0.0008,0
275161,-0.0005,0
275164,-0.0006,0
275178,-0.0004,0
275181,-0.0007,0
275184,-0.0008,0
275187,-0.0007,0
275190,-0.0011,0
275193,-0.0008,0
275196,-0.0004,0
275199,0.0003,0
275202,-0.0009,0
275205,-0.0000,0
275208,-0.0003,0
275211,0.0032,0
275214,-0.0007,0
275217,-0.0005,0
275220,-0.0011,0
275223,-0.0009,0
275226,-0.0002,0
275229,-0.0010,0
275232,-0.0005,0
275235,-0.0006,0
275247,-0.0012,0
275251,-0.0006,0
275254,-0.0014,0
275257,-0.0008,0
275260,-0.0005,0
275263,-0.0004,0
275266,-0.0006,0
275269,-0.0006,0
275272,-0.0011,0
275275,-0.0010,0
275278,-0.0011,0
275281,-0.0005,0
275284,-0.0008,0
275287,-0.0009,0
275290,-0.0003,0
