17,1.0267
19,1.0339
20,1.0315
22,1.0210
24,1.0662
26,1.0242
28,1.0315
30,1.0259
32,1.0234
34,1.0202
36,1.0307
38,1.0275
40,1.0323
42,1.0267
44,1.0307
46,1.0299
48,1.0291
50,1.0355
52,1.0267
54,1.0275
56,1.0267
68,1.0315
70,1.0315
72,1.0259
74,1.0307
76,1.0363
78,1.0234
80,1.0315
82,1.0275
84,1.0307
86,1.0291
88,1.0315
90,1.0315
92,1.0307
94,1.0291
96,1.0291
98,1.0323
100,1.0291
102,1.0307
104,1.0315
106,1.0291
108,1.0226
118,1.0283
120,1.0307
122,1.0307
124,1.0323
126,1.0339
128,1.0242
130,1.0331
132,1.0307
134,1.0267
136,1.0331
138,1.0315
140,1.0267
142,1.0218
144,1.0291
146,1.0323
156,1.0291
158,1.0331
160,1.0315
162,1.0291
164,1.0307
166,1.0355
168,1.0242
170,1.0291
172,1.0259
174,1.0315
176,1.0355
178,1.0299
180,1.0299
182,1.0315
184,1.0315
186,1.0307
196,1.0291
198,1.0315
200,1.0275
202,1.0315
204,1.0307
206,1.0307
208,1.0299
210,1.0331
212,1.0355
214,1.0283
216,1.0299
218,1.0323
220,1.0315
222,1.0291
224,1.0315
226,1.0307
236,1.0339
238,1.0307
240,1.0315
242,1.0315
244,1.0363
246,1.0315
248,1.0315
250,1.0331
252,1.0275
254,1.0226
256,1.0267
258,1.0315
260,1.0315
262,1.0242
264,1.0291
266,1.0323
276,1.0307
278,1.0355
280,1.0299
282,1.0275
284,1.0323
286,1.0347
288,1.0315
290,1.0299
292,1.0291
294,1.0331
296,1.0323
298,1.0291
300,1.0291
302,1.0307
312,1.0307
314,1.0291
316,1.0339
318,1.0307
320,1.0323
322,1.0323
324,1.0331
326,1.0291
328,1.0267
330,1.0234
332,1.0242
334,1.0267
336,1.0267
338,1.0251
340,1.1492
342,1.0267
352,1.0275
354,1.0267
356,1.0242
358,1.0307
360,1.0242
362,1.0307
364,1.0315
366,1.0242
368,1.0242
370,1.0299
372,1.0315
374,1.0242
376,1.0267
378,1.0323
380,1.0307
382,1.0283
392,1.0291
394,1.0226
396,1.0307
398,1.0307
400,1.0299
402,1.0339
404,1.0226
406,1.0291
408,1.0267
410,1.0331
412,1.0323
414,1.0323
416,1.0291
418,1.0267
420,1.0267
422,1.0291
432,1.0234
434,1.0234
436,1.0307
438,1.0234
440,1.0323
442,1.0315
444,1.0299
446,1.0242
448,1.0307
450,1.0283
452,1.0307
454,1.0283
456,1.0291
458,1.0307
468,1.0307
470,1.0267
472,1.0299
474,1.0307
476,1.0291
478,1.0283
480,1.0315
482,1.0299
484,1.0315
486,1.0315
488,1.0267
490,1.0307
492,1.0275
494,1.0210
496,1.0347
498,1.0323
508,1.0267
510,1.0267
512,1.0299
514,1.0242
516,1.0323
518,1.0275
520,1.0355
522,1.0307
524,1.0331
526,1.0267
528,1.0291
530,1.0323
532,1.0299
534,1.0315
536,1.0242
538,1.0299
548,1.0242
550,1.0307
552,1.0283
554,1.0267
556,1.0557
558,1.0347
560,1.0388
562,1.0315
564,1.0267
566,1.0315
568,1.0315
570,1.0299
572,1.0291
574,1.0299
576,1.0315
578,1.0283
588,1.0323
590,1.0307
592,1.0315
594,1.0291
596,1.0251
598,1.0267
600,1.0339
602,1.0363
604,1.0307
606,1.0234
608,1.0226
610,1.0291
612,1.0323
614,1.0323
624,1.0315
626,1.0275
628,1.0299
630,1.0299
632,1.0307
634,1.0299
636,1.0267
638,1.0194
640,1.0186
642,1.0154
644,1.0017
646,0.9928
648,0.9743
650,0.9525
660,0.7615
662,0.7084
664,0.6560
666,0.5988
668,0.5464
670,0.5029
672,0.4513
674,0.4118
676,0.3739
678,0.3522
680,0.3465
682,0.3457
684,0.3505
686,0.3715
696,0.6181
698,0.6866
700,0.7559
702,0.8308
704,0.9018
706,0.9638
708,1.0299
710,1.0952
712,1.0823
714,1.1161
