Hall,49424,2608
Hall,49426,2615
Hall,49428,2626
Hall,49430,2601
Hall,49432,2621
Hall,49434,2611
Hall,49436,2614
Hall,49438,2608
Hall,49440,2616
Hall,49442,2608
Hall,49444,2603
Hall,49446,2631
Hall,49448,2614
Hall,49450,2625
Hall,49452,2621
Hall,49454,2607
Hall,49456,2611
Hall,49458,2629
Hall,49460,2615
Hall,49462,2607
Hall,49464,2620
Hall,49466,2604
Hall,49468,2608
Hall,49470,2612
Hall,49472,2617
Hall,49474,2615
Hall,49476,2619
Hall,49478,2614
Hall,49480,2614
Hall,49482,2618
Hall,49484,2617
Hall,49486,2597
Hall,49488,2614
Hall,49490,2608
Hall,49492,2640
Hall,49494,2611
Hall,49496,2608
Hall,49498,2624
Hall,49500,2620
Hall,49502,2606
Hall,49504,2619
Hall,49506,2614
Hall,49508,2618
Hall,49510,2610
Hall,49512,2611
Hall,49514,2605
Hall,49516,2599
Hall,49518,2608
Hall,49520,2607
Hall,49522,2617
Hall,49524,2613
Hall,49526,2602
Hall,49528,2625
Hall,49530,2617
Hall,49532,2624
Hall,49534,2613
Hall,49536,2622
Hall,49538,2617
Hall,49540,2613
Hall,49542,2610
Hall,49544,2608
Hall,49546,2621
Hall,49548,2610
Hall,49550,2608
Hall,49552,2609
Hall,49554,2617
Hall,49556,2609
Hall,49558,2610
Hall,49560,2615
Hall,49562,2618
Hall,49564,2619
Hall,49566,2606
Hall,49568,2611
Hall,49570,2622
Hall,49572,2615
Hall,49574,2608
Hall,49576,2618
Hall,49578,2619
Hall,49580,2624
Hall,49582,2604
Hall,49584,2637
Hall,49586,2620
Hall,49588,2617
Hall,49590,2609
Hall,49592,2613
Hall,49594,2629
Hall,49596,2610
Hall,49598,2604
Hall,49600,2622
Hall,49602,2612
Hall,49604,2619
Hall,49606,2615
Hall,49608,2615
Hall,49610,2619
Hall,49612,2611
Hall,49614,2612
Hall,49616,2619
Hall,49618,2610
Hall,49620,2613
Hall,49622,2618
Hall,49624,2619
Hall,49626,2623
Hall,49628,2611
Hall,49630,2608
Hall,49632,2617
Hall,49634,2619
Hall,49636,2615
Hall,49638,2608
Hall,49640,2621
Hall,49642,2621
Hall,49644,2620
Hall,49646,2597
Hall,49648,2617
Hall,49650,2618
Hall,49652,2624
Hall,49654,2607
Hall,49656,2617
Hall,49658,2624
Hall,49660,2610
Hall,49662,2609
Hall,49664,2621
Hall,49666,2602
Hall,49668,2620
Hall,49670,2608
Hall,49672,2608
Hall,49674,2615
Hall,49676,2620
Hall,49678,2599
Hall,49680,2621
Hall,49682,2619
Hall,49684,2623
Hall,49686,2608
Hall,49688,2623
Hall,49690,2608
Hall,49692,2617
Hall,49694,2613
Hall,49696,2622
Hall,49698,2619
Hall,49700,2608
Hall,49702,2611
Hall,49704,2623
Hall,49706,2609
Hall,49708,2608
Hall,49710,2608
Hall,49712,2631
Hall,49714,2609
Hall,49716,2609
Hall,49718,2608
Hall,49720,2608
Hall,49722,2624
Hall,49724,2617
Hall,49726,2624
Hall,49728,2609
Hall,49730,2619
Hall,49732,2607
Hall,49734,2608
Hall,49736,2609
Hall,49738,2624
Hall,49740,2643
Hall,49742,2619
Hall,49744,2614
Hall,49746,2609
Hall,49748,2618
Hall,49750,2622
Hall,49752,2607
Hall,49754,2621
Hall,49756,2609
Hall,49758,2614
Hall,49760,2623
Hall,49762,2625
Hall,49764,2623
Hall,49766,2624
Hall,49768,2602
Hall,49770,2608
Hall,49772,2609
Hall,49774,2622
Hall,49776,2607
Hall,49778,2610
Hall,49780,2627
Hall,49782,2615
Hall,49784,2615
Hall,49786,2614
Hall,49788,2617
Hall,49790,2601
Hall,49792,2607
Hall,49794,2619
Hall,49796,2610
Hall,49798,2614
Hall,49800,2608
Hall,49802,2610
Hall,49804,2613
Hall,49806,2608
Hall,49808,2619
Hall,49810,2651
Hall,49812,2618
Hall,49814,2666
Hall,49816,2608
Hall,49818,2634
Hall,49820,2623
Hall,49822,2586
Hall,49824,2615
Hall,49826,2623
Hall,49828,2624
Hall,49830,2618
Hall,49832,2615
Hall,49834,2622
Hall,49836,2624
Hall,49838,2610
Hall,49840,2607
Hall,49842,2610
Hall,49844,2631
Hall,49846,2609
Hall,49848,2617
Hall,49850,2601
Hall,49852,2608
Hall,49854,2604
Hall,49856,2601
Hall,49858,2607
Hall,49860,2591
Hall,49862,2559
Hall,49864,2559
Hall,49866,2545
Hall,49868,2526
Hall,49870,2475
Hall,49872,2448
Hall,49874,2377
Hall,49876,2320
Hall,49878,2257
Hall,49880,2190
Hall,49882,2098
Hall,49884,2006
Hall,49886,1904
Hall,49888,1797
Hall,49890,1679
Hall,49892,1566
Hall,49894,1427
Hall,49896,1311
Hall,49898,1199
Hall,49900,1043
Hall,49902,900
Hall,49904,789
Hall,49906,686
Hall,49908,583
Hall,49910,432
Hall,49912,354
Hall,49914,272
Hall,49916,182
Hall,49918,137
Hall,49920,47
Hall,49922,30
Hall,49924,0
Hall,49926,0
Hall,49928,27
Hall,49930,13
Hall,49932,29
Hall,49934,7
Hall,49936,1
Hall,49938,6
Hall,49940,0
Hall,49942,0
Hall,49944,10
Hall,49946,6
Hall,49948,0
Hall,49950,42
Hall,49952,21
Hall,49954,9
Hall,49956,10
Hall,49958,24
Hall,49960,0
Hall,49962,15
Hall,49964,16
Hall,49966,15
Hall,49968,32
Hall,49970,37
Hall,49972,54
Hall,49974,64
Hall,49976,52
Hall,49978,66
Hall,49980,54
Hall,49982,92
Hall,49984,48
Hall,49986,38
Hall,49988,35
Hall,49990,58
Hall,49992,54
Hall,49994,57
Hall,49996,40
Hall,49998,32
Hall,50000,47
Hall,50002,51
Hall,50004,56
Hall,50006,51
Hall,50008,39
Hall,50010,43
Hall,50012,43
Hall,50014,47
Hall,50016,42
Hall,50018,51
Hall,50020,80
Hall,50022,53
Hall,50024,47
Hall,50026,48
Hall,50028,21
Hall,50030,48
Hall,50032,51
Hall,50034,48
Hall,50036,48
Hall,50038,48
Hall,50040,50
Hall,50042,50
Hall,50044,27
Hall,50046,46
Hall,50048,48
Hall,50050,42
Hall,50052,44
Hall,50054,48
Hall,50056,48
Hall,50058,48
Hall,50060,42
Hall,50062,50
Hall,50064,48
Hall,50066,44
Hall,50068,55
Hall,50070,48
Hall,50072,50
Hall,50074,31
Hall,50076,47
Hall,50078,53
Hall,50080,54
Hall,50082,50
Hall,50084,27
Hall,50086,30
Hall,50088,43
Hall,50090,42
Hall,50092,50
Hall,50094,46
Hall,50096,55
Hall,50098,40
Hall,50100,43
Hall,50102,41
Hall,50104,25
Hall,50106,102
Hall,50108,44
Hall,50110,35
Hall,50112,53
Hall,50114,46
Hall,50116,32
Hall,50118,48
Hall,50120,46
Hall,50122,50
Hall,50124,48
Hall,50126,54
Hall,50128,42
Hall,50130,48
Hall,50132,44
Hall,50134,59
Hall,50136,47
Hall,50138,48
Hall,50140,44
Hall,50142,43
Hall,50144,42
Hall,50146,38
Hall,50148,43
Hall,50150,65
Hall,50152,32
Hall,50154,35
Hall,50156,48
Hall,50158,44
Hall,50160,41
Hall,50162,48
Hall,50164,55
Hall,50166,42
Hall,50168,51
Hall,50170,45
Hall,50172,39
Hall,50174,49
Hall,50176,47
Hall,50178,50
Hall,50180,35
Hall,50182,43
Hall,50184,28
Hall,50186,37
Hall,50188,49
Hall,50190,64
Hall,50192,48
Hall,50194,37
Hall,50196,64
Hall,50198,45
Hall,50200,39
Hall,50202,50
Hall,50204,41
Hall,50206,48
Hall,50208,45
Hall,50210,23
Hall,50212,48
Hall,50214,32
Hall,50216,47
Hall,50218,48
Hall,50220,35
Hall,50222,44
Hall,50224,48
Hall,50226,48
Hall,50228,46
Hall,50230,2
Hall,50232,45
Hall,50234,41
Hall,50236,57
Hall,50238,42
Hall,50240,38
Hall,50242,36
Hall,50244,46
Hall,50246,64
Hall,50248,44
Hall,50250,43
Hall,50252,29
Hall,50254,62
Hall,50256,63
Hall,50258,50
Hall,50260,43
Hall,50262,20
Hall,50264,47
Hall,50266,43
Hall,50268,42
Hall,50270,45
Hall,50272,34
Hall,50274,64
Hall,50276,50
Hall,50278,48
Hall,50280,42
Hall,50282,42
Hall,50284,80
Hall,50286,43
Hall,50288,62
Hall,50290,18
Hall,50292,57
Hall,50294,22
Hall,50296,49
Hall,50298,50
Hall,50300,35
Hall,50302,16
Hall,50304,53
Hall,50306,48
Hall,50308,336
Hall,50310,304
Hall,50312,375
Hall,50314,466
Hall,50316,569
Hall,50318,702
Hall,50320,889
Hall,50322,1125
Hall,50324,1441
Hall,50326,1801
Hall,50328,2167
Hall,50330,2529
Hall,50332,2935
Hall,50334,3366
Hall,50336,3871
Hall,50338,4095
Hall,50340,4095
Hall,50342,4095
Hall,50344,4095
Hall,50346,4095
Hall,50348,4095
Hall,50350,4095
Hall,50352,4095
Hall,50354,4095
Hall,50356,4095
Hall,50358,4095
Hall,50360,4095
Hall,50362,4095
Hall,50364,4095
Hall,50366,4095
Hall,50368,4095
Hall,50370,4095
Hall,50372,4095
Hall,50374,4095
Hall,50376,4095
Hall,50378,4095
Hall,50380,3653
Hall,50382,3131
Hall,50384,2703
Hall,50386,2270
Hall,50388,1852
Hall,50390,1415
Hall,50392,1019
Hall,50394,715
Hall,50396,444
Hall,50398,242
Hall,50400,78
Hall,50402,4
Hall,50404,0
Hall,50406,1
Hall,50408,3
Hall,50410,16
Hall,50412,0
Hall,50414,6
Hall,50416,0
Hall,50418,0
Hall,50420,8
Hall,50422,0
Hall,50424,0
Hall,50426,0
Hall,50428,6
Hall,50430,0
Hall,50432,13
Hall,50434,9
Hall,50436,26
Hall,50438,2
Hall,50440,48
Hall,50442,160
Hall,50444,274
Hall,50446,395
Hall,50448,495
Hall,50450,604
Hall,50452,685
Hall,50454,764
Hall,50456,808
Hall,50458,825
Hall,50460,830
Hall,50462,816
Hall,50464,764
Hall,50466,720
Hall,50468,665
Hall,50470,587
Hall,50472,529
Hall,50474,442
Hall,50476,346
Hall,50478,284
Hall,50480,208
Hall,50482,144
Hall,50484,94
Hall,50486,32
Hall,50488,1
Hall,50490,10
Hall,50492,13
Hall,50494,10
Hall,50496,0
Hall,50498,11
Hall,50500,22
Hall,50502,5
Hall,50504,1
Hall,50506,0
Hall,50508,11
Hall,50510,14
Hall,50512,5
Hall,50514,19
Hall,50516,10
Hall,50518,0
Hall,50520,7
Hall,50522,0
Hall,50524,0
Hall,50526,10
Hall,50528,39
Hall,50530,75
Hall,50532,58
Hall,50534,73
Hall,50536,96
Hall,50538,90
Hall,50540,102
Hall,50542,121
Hall,50544,127
Hall,50546,111
Hall,50548,104
Hall,50550,112
Hall,50552,114
Hall,50554,114
Hall,50556,112
Hall,50558,102
Hall,50560,91
Hall,50562,106
Hall,50564,97
Hall,50566,109
Hall,50568,167
Hall,50570,112
Hall,50572,98
Hall,50574,112
Hall,50576,113
Hall,50578,102
Hall,50580,121
Hall,50582,106
Hall,50584,151
Hall,50586,111
Hall,50588,119
Hall,50590,107
Hall,50592,113
Hall,50594,107
Hall,50596,112
Hall,50598,102
Hall,50600,112
Hall,50602,109
Hall,50604,99
Hall,50606,110
Hall,50608,78
Hall,50610,106
Hall,50612,109
Hall,50614,117
Hall,50616,101
Hall,50618,128
Hall,50620,106
Hall,50622,116
Hall,50624,112
Hall,50626,103
Hall,50628,109
Hall,50630,101
Hall,50632,112
Hall,50634,107
Hall,50636,101
Hall,50638,112
Hall,50640,112
Hall,50642,105
Hall,50644,110
Hall,50646,107
Hall,50648,108
Hall,50650,102
Hall,50652,95
Hall,50654,107
Hall,50656,103
Hall,50658,99
Hall,50660,105
Hall,50662,115
Hall,50664,122
Hall,50666,112
Hall,50668,115
Hall,50670,101
Hall,50672,124
Hall,50674,96
Hall,50676,103
Hall,50678,107
Hall,50680,125
Hall,50682,103
Hall,50684,112
Hall,50686,102
Hall,50688,93
Hall,50690,126
Hall,50692,113
Hall,50694,108
Hall,50696,102
Hall,50698,101
Hall,50700,101
Hall,50702,106
Hall,50704,92
Hall,50706,111
Hall,50708,106
Hall,50710,98
Hall,50712,121
Hall,50714,127
Hall,50716,100
Hall,50718,107
Hall,50720,118
Hall,50722,64
Hall,50724,107
Hall,50726,106
Hall,50728,98
Hall,50730,105
Hall,50732,99
Hall,50734,91
Hall,50736,112
Hall,50738,99
Hall,50740,109
Hall,50742,120
Hall,50744,106
Hall,50746,98
Hall,50748,106
Hall,50750,111
Hall,50752,108
Hall,50754,121
Hall,50756,113
Hall,50758,112
Hall,50760,111
Hall,50762,105
Hall,50764,108
Hall,50766,110
Hall,50768,99
Hall,50770,111
Hall,50772,101
Hall,50774,100
Hall,50776,103
Hall,50778,93
Hall,50780,97
Hall,50782,97
Hall,50784,105
Hall,50786,118
Hall,50788,103
Hall,50790,112
Hall,50792,96
Hall,50794,124
Hall,50796,112
Hall,50798,113
Hall,50800,97
Hall,50802,108
Hall,50804,107
Hall,50806,96
Hall,50808,110
Hall,50810,101
Hall,50812,102
Hall,50814,112
Hall,50816,131
Hall,50818,99
Hall,50820,101
Hall,50822,102
Hall,50824,98
Hall,50826,111
Hall,50828,388
Hall,50830,351
Hall,50832,449
Hall,50834,538
Hall,50836,640
Hall,50838,790
Hall,50840,961
Hall,50842,1200
Hall,50844,1520
Hall,50846,1858
Hall,50848,2219
Hall,50850,2559
Hall,50852,2943
Hall,50854,3379
Hall,50856,3903
Hall,50858,4095
Hall,50860,4095
Hall,50862,4095
Hall,50864,4095
Hall,50866,4095
Hall,50868,4095
Hall,50870,4095
Hall,50872,4095
Hall,50874,4095
Hall,50876,4095
Hall,50878,4095
Hall,50880,4095
Hall,50882,4095
Hall,50884,4095
Hall,50886,4095
Hall,50888,4095
Hall,50890,4095
Hall,50892,4095
Hall,50894,4095
Hall,50896,4095
Hall,50898,4095
Hall,50900,3771
Hall,50902,3272
Hall,50904,2881
Hall,50906,2493
Hall,50908,2082
Hall,50910,1659
Hall,50912,1271
Hall,50914,902
Hall,50916,602
Hall,50918,350
Hall,50920,106
Hall,50922,3
Hall,50924,10
Hall,50926,0
Hall,50928,0
Hall,50930,21
Hall,50932,0
Hall,50934,5
Hall,50936,0
Hall,50938,9
Hall,50940,26
Hall,50942,0
Hall,50944,7
Hall,50946,0
Hall,50948,7
Hall,50950,12
Hall,50952,0
Hall,50954,13
Hall,50956,15
Hall,50958,2
Hall,50960,0
Hall,50962,15
Hall,50964,103
Hall,50966,249
Hall,50968,363
Hall,50970,497
Hall,50972,631
Hall,50974,731
Hall,50976,831
Hall,50978,912
Hall,50980,945
Hall,50982,971
Hall,50984,951
Hall,50986,929
Hall,50988,881
Hall,50990,795
Hall,50992,737
Hall,50994,653
Hall,50996,533
Hall,50998,453
Hall,51000,349
Hall,51002,257
Hall,51004,182
Hall,51006,89
Hall,51008,34
Hall,51010,25
Hall,51012,5
Hall,51014,12
Hall,51016,8
Hall,51018,64
Hall,51020,2
Hall,51022,0
Hall,51024,0
Hall,51026,1
Hall,51028,7
Hall,51030,19
Hall,51032,0
Hall,51034,9
Hall,51036,22
Hall,51038,3
Hall,51040,0
Hall,51042,12
Hall,51044,0
Hall,51046,30
Hall,51048,13
Hall,51050,30
Hall,51052,8
Hall,51054,28
Hall,51056,55
Hall,51058,80
Hall,51060,94
Hall,51062,119
Hall,51064,130
Hall,51066,123
Hall,51068,117
Hall,51070,111
Hall,51072,107
Hall,51074,133
Hall,51076,113
Hall,51078,112
Hall,51080,132
Hall,51082,127
Hall,51084,112
Hall,51086,128
Hall,51088,110
Hall,51090,116
Hall,51092,118
Hall,51094,112
Hall,51096,128
Hall,51098,113
Hall,51100,112
Hall,51102,116
Hall,51104,131
Hall,51106,118
Hall,51108,112
Hall,51110,119
Hall,51112,124
Hall,51114,105
Hall,51116,123
Hall,51118,113
Hall,51120,128
Hall,51122,110
Hall,51124,121
Hall,51126,115
Hall,51128,128
Hall,51130,96
Hall,51132,112
Hall,51134,113
Hall,51136,117
Hall,51138,111
Hall,51140,106
Hall,51142,112
Hall,51144,114
Hall,51146,115
Hall,51148,112
Hall,51150,126
Hall,51152,114
Hall,51154,111
Hall,51156,122
Hall,51158,146
Hall,51160,112
Hall,51162,112
Hall,51164,129
Hall,51166,116
Hall,51168,115
Hall,51170,119
Hall,51172,120
Hall,51174,122
Hall,51176,121
Hall,51178,113
Hall,51180,112
Hall,51182,110
Hall,51184,125
Hall,51186,127
Hall,51188,128
Hall,51190,128
Hall,51192,112
Hall,51194,106
Hall,51196,112
Hall,51198,112
Hall,51200,117
Hall,51202,141
Hall,51204,111
Hall,51206,122
Hall,51208,130
Hall,51210,109
Hall,51212,117
Hall,51214,128
Hall,51216,128
Hall,51218,131
Hall,51220,110
Hall,51222,112
Hall,51224,114
Hall,51226,115
Hall,51228,114
Hall,51230,118
Hall,51232,109
Hall,51234,128
Hall,51236,112
Hall,51238,119
Hall,51240,128
Hall,51242,107
Hall,51244,108
Hall,51246,120
Hall,51248,107
Hall,51250,118
Hall,51252,123
Hall,51254,113
Hall,51256,127
Hall,51258,118
Hall,51260,128
Hall,51262,121
Hall,51264,109
Hall,51266,122
Hall,51268,112
Hall,51270,97
Hall,51272,128
Hall,51274,112
Hall,51276,138
Hall,51278,116
Hall,51280,114
Hall,51282,112
Hall,51284,117
Hall,51286,125
Hall,51288,128
Hall,51290,107
Hall,51292,119
Hall,51294,111
Hall,51296,114
Hall,51298,134
Hall,51300,112
Hall,51302,130
Hall,51304,115
Hall,51306,112
Hall,51308,112
Hall,51310,123
Hall,51312,106
Hall,51314,124
Hall,51316,158
Hall,51318,131
Hall,51320,116
Hall,51322,111
Hall,51324,112
Hall,51326,112
Hall,51328,400
Hall,51330,369
Hall,51332,443
Hall,51334,534
Hall,51336,656
Hall,51338,787
Hall,51340,975
Hall,51342,1222
Hall,51344,1529
Hall,51346,1872
Hall,51348,2238
Hall,51350,2589
Hall,51352,2975
Hall,51354,3377
Hall,51356,3911
Hall,51358,4095
Hall,51360,4095
Hall,51362,4095
Hall,51364,4095
Hall,51366,4095
Hall,51368,4095
Hall,51370,4095
Hall,51372,4095
Hall,51374,4095
Hall,51376,4095
Hall,51378,4095
Hall,51380,4095
Hall,51382,4095
Hall,51384,4095
Hall,51386,4095
Hall,51388,4095
Hall,51390,4095
Hall,51392,4095
Hall,51394,4095
Hall,51396,4095
Hall,51398,4025
Hall,51400,3387
Hall,51402,2917
Hall,51404,2471
Hall,51406,2028
Hall,51408,1580
Hall,51410,1132
Hall,51412,747
Hall,51414,446
Hall,51416,212
Hall,51418,0
Hall,51420,0
Hall,51422,8
Hall,51424,16
Hall,51426,0
Hall,51428,0
Hall,51430,0
Hall,51432,0
Hall,51434,0
Hall,51436,0
Hall,51438,13
Hall,51440,0
Hall,51442,0
Hall,51444,0
Hall,51446,0
Hall,51448,0
Hall,51450,0
Hall,51452,3
Hall,51454,0
Hall,51456,0
Hall,51458,11
Hall,51460,104
Hall,51462,245
Hall,51464,400
Hall,51466,547
Hall,51468,717
Hall,51470,860
Hall,51472,963
Hall,51474,1079
Hall,51476,1142
Hall,51478,1156
Hall,51480,1166
Hall,51482,1135
Hall,51484,1093
Hall,51486,1005
Hall,51488,911
Hall,51490,816
Hall,51492,705
Hall,51494,577
Hall,51496,458
Hall,51498,339
Hall,51500,235
Hall,51502,130
Hall,51504,48
Hall,51506,0
Hall,51508,16
Hall,51510,11
Hall,51512,9
Hall,51514,0
Hall,51516,1
Hall,51518,0
Hall,51520,0
Hall,51522,0
Hall,51524,1
Hall,51526,0
Hall,51528,2
Hall,51530,0
Hall,51532,11
Hall,51534,13
Hall,51536,28
Hall,51538,0
Hall,51540,5
Hall,51542,0
Hall,51544,0
Hall,51546,2
Hall,51548,21
Hall,51550,42
Hall,51552,86
Hall,51554,121
Hall,51556,144
Hall,51558,154
Hall,51560,184
Hall,51562,178
Hall,51564,187
Hall,51566,189
Hall,51568,179
Hall,51570,203
Hall,51572,188
Hall,51574,178
Hall,51576,177
Hall,51578,186
Hall,51580,178
Hall,51582,192
Hall,51584,179
Hall,51586,180
Hall,51588,189
Hall,51590,174
Hall,51592,179
Hall,51594,183
Hall,51596,189
Hall,51598,187
Hall,51600,192
Hall,51602,176
Hall,51604,192
Hall,51606,204
Hall,51608,187
Hall,51610,192
Hall,51612,143
Hall,51614,190
Hall,51616,178
Hall,51618,189
Hall,51620,190
Hall,51622,208
Hall,51624,182
Hall,51626,178
Hall,51628,180
Hall,51630,185
Hall,51632,215
Hall,51634,179
Hall,51636,193
Hall,51638,185
Hall,51640,176
Hall,51642,182
Hall,51644,182
Hall,51646,176
Hall,51648,187
Hall,51650,180
Hall,51652,179
Hall,51654,192
Hall,51656,176
Hall,51658,185
Hall,51660,182
Hall,51662,181
